seller_id,product_id,product_title,category,price,discount_pct,rating,num_reviews,orders_last_30d,views_last_30d,trend_score,cod_share,rto_rate,return_rate,succeeded
S130,P1705,Oxidised Silver Jhumkas,Jewellery,1242.0,5,3.97,29,18,738,0.974,0.548,0.125,0.099,0
S130,P1706,Kids Printed Frock,Kids Wear,1006.0,0,4.17,24,18,1245,0.621,0.569,0.068,0.123,0
S130,P1707,Beaded Bracelet,Jewellery,1061.0,0,3.61,38,20,874,0.968,0.531,0.129,0.114,0
S130,P1708,Kids Pajama Set,Kids Wear,444.0,0,4.19,33,33,148,0.556,0.576,0.077,0.109,0
S130,P1709,Wall Hanging Clock,Home Decor,356.0,20,3.62,16,35,70,0.022,0.596,0.086,0.105,0
S130,P1710,Boys Cotton Shirt,Kids Wear,1735.0,0,3.5,33,0,1390,0.64,0.545,0.072,0.107,0
S130,P1711,Embroidered Kurti Set,Kurtis,1019.0,20,3.77,39,27,413,0.627,0.578,0.111,0.165,0
S130,P1712,Wall Hanging Clock,Home Decor,716.0,25,2.98,31,25,251,0.021,0.602,0.068,0.105,0
S130,P1713,Floral Anarkali Kurti,Kurtis,342.0,15,3.59,21,55,1797,0.702,0.613,0.112,0.138,1
S130,P1714,Ceramic Planter,Home Decor,321.0,10,3.67,31,28,219,0.0,0.586,0.067,0.108,0
S130,P1715,Girls Party Dress,Kids Wear,300.0,0,3.76,24,33,411,0.586,0.547,0.088,0.125,0
S130,P1716,Women's Flat Sandals,Footwear,903.0,10,3.56,28,10,170,0.23,0.366,0.109,0.115,0
S130,P1717,Girls Party Dress,Kids Wear,1536.0,5,3.64,20,1,124,0.619,0.572,0.059,0.123,0
S130,P1718,Kids Printed Frock,Kids Wear,462.0,5,3.9,31,36,137,0.586,0.578,0.075,0.115,0
S130,P1719,Cotton Cushion Cover,Home Decor,992.0,0,4.36,26,1,308,0.041,0.58,0.088,0.087,0
S130,P1720,Bluetooth Neckband,Electronics Accessories,999.0,0,3.92,25,7,443,0.245,0.638,0.112,0.133,0
S130,P1721,USB Cable 3-pack,Electronics Accessories,687.0,20,3.64,24,21,341,0.283,0.618,0.133,0.109,0
S130,P1722,Ceramic Planter,Home Decor,1638.0,15,3.41,27,0,44,0.0,0.629,0.068,0.1,0
S130,P1723,Kids Casual Sneakers,Footwear,589.0,10,3.3,21,20,279,0.196,0.404,0.119,0.141,0
S130,P1724,Floral Anarkali Kurti,Kurtis,796.0,10,3.61,27,31,2032,0.679,0.566,0.11,0.148,0
S130,P1725,Wall Hanging Clock,Home Decor,468.0,5,3.88,30,28,266,0.008,0.606,0.09,0.101,0
S130,P1726,Kids Casual Sneakers,Footwear,385.0,0,4.45,24,25,34,0.223,0.376,0.118,0.125,0
S130,P1727,Ceramic Planter,Home Decor,230.0,5,3.55,37,26,478,0.039,0.633,0.092,0.112,0
S130,P1728,Wall Hanging Clock,Home Decor,785.0,5,3.86,36,9,162,0.0,0.633,0.076,0.121,0
S130,P1729,Girls Party Dress,Kids Wear,577.0,5,4.03,40,29,604,0.586,0.562,0.105,0.116,0
S130,P1730,Wall Hanging Clock,Home Decor,263.0,0,3.51,23,21,284,0.0,0.616,0.07,0.093,0
S131,P1731,Beaded Bracelet,Jewellery,573.0,0,3.3,51,45,204,0.913,0.538,0.135,0.119,1
S131,P1732,Floral Anarkali Kurti,Kurtis,295.0,0,4.97,51,54,203,0.654,0.589,0.116,0.12,1
S131,P1733,Ethnic Juttis,Footwear,670.0,0,3.8,52,25,90,0.236,0.399,0.116,0.123,0
S131,P1734,Kids Casual Sneakers,Footwear,794.0,25,2.98,54,27,22,0.167,0.385,0.132,0.126,0
S131,P1735,Boys Cotton Shirt,Kids Wear,543.0,0,4.27,48,47,144,0.632,0.551,0.08,0.125,1
S131,P1736,Wall Hanging Clock,Home Decor,444.0,10,4.21,59,36,293,0.035,0.62,0.065,0.103,0
S131,P1737,Oxidised Silver Jhumkas,Jewellery,594.0,5,4.3,48,52,193,1.0,0.497,0.134,0.105,1
S131,P1738,Bluetooth Neckband,Electronics Accessories,538.0,20,4.19,44,50,387,0.215,0.643,0.105,0.133,1
S131,P1739,Men's Running Shoes,Footwear,729.0,25,3.91,51,34,301,0.205,0.414,0.127,0.13,0
S131,P1740,Kids Casual Sneakers,Footwear,540.0,15,3.82,46,39,369,0.241,0.391,0.119,0.122,1
S131,P1741,Kundan Choker Set,Jewellery,399.0,10,4.26,46,63,685,1.0,0.514,0.123,0.122,1
S131,P1742,Beaded Bracelet,Jewellery,727.0,10,4.49,52,56,1458,0.981,0.512,0.125,0.122,1
S131,P1743,Kids Pajama Set,Kids Wear,894.0,20,3.38,41,40,1965,0.569,0.551,0.066,0.113,1
S131,P1744,Kids Casual Sneakers,Footwear,682.0,15,4.9,55,42,1376,0.209,0.403,0.116,0.125,0
S131,P1745,Kids Pajama Set,Kids Wear,523.0,0,3.13,54,40,520,0.565,0.547,0.086,0.129,1
S131,P1746,Pearl Drop Earrings,Jewellery,246.0,20,4.52,47,79,472,0.989,0.531,0.141,0.112,1
S131,P1747,Oxidised Silver Jhumkas,Jewellery,670.0,5,4.1,48,49,585,0.978,0.523,0.115,0.122,1
S131,P1748,Kundan Choker Set,Jewellery,752.0,0,4.43,49,44,919,0.944,0.52,0.117,0.121,1
S131,P1749,Oxidised Silver Jhumkas,Jewellery,401.0,15,3.75,45,63,641,1.0,0.498,0.132,0.131,1
S131,P1750,Ceramic Planter,Home Decor,1060.0,0,4.29,53,12,401,0.0,0.603,0.068,0.108,0
S131,P1751,Boys Cotton Shirt,Kids Wear,1147.0,0,4.14,44,23,167,0.605,0.553,0.084,0.114,0
S131,P1752,Bluetooth Neckband,Electronics Accessories,819.0,20,3.25,48,33,145,0.243,0.648,0.103,0.116,0
S131,P1753,Men's Running Shoes,Footwear,1205.0,0,3.98,47,0,128,0.174,0.368,0.124,0.15,0
S131,P1754,Pearl Drop Earrings,Jewellery,392.0,0,3.59,52,53,116,0.979,0.542,0.134,0.133,1
S131,P1755,Oxidised Silver Jhumkas,Jewellery,1197.0,5,3.3,47,35,716,1.0,0.555,0.115,0.147,1
S131,P1756,Beaded Bracelet,Jewellery,288.0,0,3.67,45,58,667,0.922,0.543,0.126,0.118,1
S131,P1757,Beaded Bracelet,Jewellery,1560.0,10,4.61,41,23,625,1.0,0.516,0.113,0.122,0
S131,P1758,Women's Flat Sandals,Footwear,400.0,0,3.4,56,35,118,0.251,0.383,0.109,0.114,0
S131,P1759,Ceramic Planter,Home Decor,812.0,20,4.37,47,30,345,0.009,0.58,0.066,0.115,0
S131,P1760,Boys Cotton Shirt,Kids Wear,763.0,20,3.87,48,52,816,0.563,0.558,0.083,0.141,1
S131,P1761,Kundan Choker Set,Jewellery,995.0,0,4.26,51,32,814,1.0,0.504,0.133,0.125,0
S131,P1762,Bluetooth Neckband,Electronics Accessories,763.0,20,4.05,58,33,207,0.254,0.663,0.111,0.112,0
S131,P1763,Oxidised Silver Jhumkas,Jewellery,2120.0,0,3.63,46,0,387,1.0,0.557,0.127,0.136,0
S131,P1764,Ethnic Juttis,Footwear,466.0,0,3.6,46,28,148,0.225,0.401,0.118,0.138,0
S131,P1765,LED Fairy Lights,Home Decor,582.0,5,4.62,50,26,52,0.0,0.575,0.085,0.1,0
S131,P1766,Wall Hanging Clock,Home Decor,587.0,10,3.91,47,31,575,0.054,0.566,0.076,0.109,0
S131,P1767,Bluetooth Neckband,Electronics Accessories,1530.0,5,4.17,68,0,53,0.248,0.687,0.118,0.126,0
S131,P1768,Cotton Cushion Cover,Home Decor,739.0,0,3.55,52,15,84,0.0,0.583,0.07,0.095,0
S131,P1769,Phone Ring Holder,Electronics Accessories,1014.0,15,3.47,48,29,508,0.275,0.66,0.12,0.115,0
S131,P1770,Kundan Choker Set,Jewellery,848.0,15,4.13,44,49,205,1.0,0.554,0.129,0.132,1
S131,P1771,LED Fairy Lights,Home Decor,394.0,0,3.73,52,27,101,0.002,0.604,0.082,0.089,0
S131,P1772,Girls Party Dress,Kids Wear,282.0,10,3.71,54,59,393,0.606,0.582,0.071,0.108,1
S131,P1773,Ceramic Planter,Home Decor,745.0,0,4.17,38,20,192,0.0,0.581,0.082,0.091,0
S131,P1774,Phone Ring Holder,Electronics Accessories,939.0,5,4.08,48,22,216,0.238,0.603,0.104,0.105,0
S131,P1775,Girls Party Dress,Kids Wear,358.0,0,4.07,55,45,230,0.582,0.587,0.083,0.128,1
S131,P1776,LED Fairy Lights,Home Decor,524.0,0,3.51,53,25,283,0.0,0.595,0.073,0.087,0
S131,P1777,Kids Printed Frock,Kids Wear,1618.0,0,3.84,49,0,437,0.64,0.583,0.097,0.139,0
S131,P1778,Bluetooth Neckband,Electronics Accessories,943.0,0,3.3,59,16,370,0.227,0.624,0.116,0.11,0
S131,P1779,Kids Printed Frock,Kids Wear,450.0,15,3.84,33,63,280,0.608,0.57,0.065,0.125,1
S131,P1780,Bluetooth Neckband,Electronics Accessories,818.0,0,4.33,39,23,419,0.272,0.648,0.11,0.118,0
S131,P1781,Beaded Bracelet,Jewellery,537.0,0,4.51,43,52,313,0.988,0.526,0.119,0.118,1
S131,P1782,Embroidered Kurti Set,Kurtis,687.0,25,4.79,54,67,363,0.692,0.58,0.115,0.137,1
S131,P1783,Cotton Cushion Cover,Home Decor,509.0,15,3.7,50,36,276,0.0,0.564,0.084,0.087,0
S131,P1784,Wall Hanging Clock,Home Decor,375.0,10,4.16,33,39,120,0.068,0.607,0.081,0.097,1
S131,P1785,Cotton Cushion Cover,Home Decor,1673.0,0,4.94,37,0,180,0.0,0.618,0.067,0.106,0
S132,P1786,Wall Hanging Clock,Home Decor,789.0,10,3.44,27,2,38,0.0,0.589,0.08,0.108,0
S132,P1787,Ceramic Planter,Home Decor,695.0,10,3.71,23,13,305,0.0,0.583,0.077,0.088,0
S132,P1788,Men's Running Shoes,Footwear,948.0,20,3.82,25,17,153,0.203,0.408,0.14,0.118,0
S132,P1789,Floral Anarkali Kurti,Kurtis,763.0,25,3.85,22,48,513,0.742,0.553,0.112,0.153,1
S132,P1790,Kids Pajama Set,Kids Wear,1452.0,0,4.3,29,0,512,0.606,0.556,0.054,0.128,0
S132,P1791,USB Cable 3-pack,Electronics Accessories,1313.0,5,3.39,34,0,670,0.249,0.664,0.103,0.127,0
S132,P1792,LED Fairy Lights,Home Decor,930.0,25,3.14,30,5,55,0.0,0.519,0.089,0.104,0
S132,P1793,Cotton Straight Kurti,Kurtis,297.0,0,3.88,25,34,412,0.707,0.579,0.096,0.145,0
S132,P1794,Ceramic Planter,Home Decor,404.0,5,3.43,27,10,614,0.0,0.611,0.071,0.096,0
S132,P1795,Cotton Straight Kurti,Kurtis,1065.0,10,3.19,34,16,1087,0.662,0.613,0.124,0.14,0
S132,P1796,Ethnic Juttis,Footwear,735.0,0,3.92,25,4,134,0.256,0.406,0.109,0.116,0
S132,P1797,LED Fairy Lights,Home Decor,423.0,25,4.13,30,35,318,0.025,0.599,0.08,0.099,0
S132,P1798,LED Fairy Lights,Home Decor,884.0,10,3.55,16,0,145,0.0,0.627,0.072,0.097,0
S132,P1799,Floral Anarkali Kurti,Kurtis,743.0,0,3.56,21,24,290,0.691,0.579,0.11,0.144,0
S132,P1800,Women's Flat Sandals,Footwear,1562.0,15,2.61,30,0,121,0.191,0.395,0.13,0.112,0
S132,P1801,Phone Ring Holder,Electronics Accessories,248.0,15,3.47,20,32,261,0.247,0.649,0.109,0.12,0
S132,P1802,Kids Printed Frock,Kids Wear,927.0,10,3.15,24,15,808,0.613,0.585,0.092,0.123,0
S132,P1803,Ethnic Juttis,Footwear,581.0,0,3.33,43,13,393,0.237,0.429,0.109,0.116,0
S132,P1804,Phone Ring Holder,Electronics Accessories,425.0,0,3.39,19,17,393,0.308,0.651,0.116,0.111,0
S132,P1805,Beaded Bracelet,Jewellery,643.0,0,3.56,25,42,206,1.0,0.537,0.13,0.135,1
S132,P1806,Wall Hanging Clock,Home Decor,611.0,10,4.15,27,16,175,0.043,0.585,0.07,0.101,0
S132,P1807,Embroidered Kurti Set,Kurtis,948.0,15,3.36,26,20,543,0.626,0.593,0.11,0.148,0
S132,P1808,USB Cable 3-pack,Electronics Accessories,1325.0,0,3.69,28,0,577,0.254,0.662,0.138,0.136,0
S132,P1809,Women's Flat Sandals,Footwear,1024.0,0,3.14,22,0,332,0.263,0.403,0.112,0.129,0
S132,P1810,Wireless Mouse,Electronics Accessories,713.0,5,3.37,20,7,253,0.259,0.657,0.119,0.14,0
S132,P1811,Printed A-line Kurti,Kurtis,1035.0,25,3.87,23,30,306,0.632,0.59,0.122,0.136,0
S132,P1812,Women's Flat Sandals,Footwear,759.0,0,3.81,26,10,346,0.216,0.391,0.111,0.137,0
S132,P1813,Kids Pajama Set,Kids Wear,433.0,5,3.91,31,43,413,0.644,0.547,0.077,0.11,1
S132,P1814,USB Cable 3-pack,Electronics Accessories,393.0,10,4.36,23,36,637,0.316,0.677,0.113,0.126,0
S132,P1815,Kids Pajama Set,Kids Wear,309.0,15,4.2,29,45,523,0.586,0.57,0.081,0.127,1
S132,P1816,Kids Pajama Set,Kids Wear,912.0,5,3.8,23,15,372,0.589,0.563,0.09,0.14,0
S132,P1817,Ethnic Juttis,Footwear,1505.0,0,3.26,31,0,240,0.177,0.378,0.123,0.117,0
S132,P1818,Ethnic Juttis,Footwear,662.0,25,3.35,22,21,281,0.231,0.421,0.126,0.122,0
S132,P1819,Kids Pajama Set,Kids Wear,1201.0,5,3.68,25,9,121,0.601,0.565,0.061,0.111,0
S132,P1820,Cotton Cushion Cover,Home Decor,318.0,20,3.69,29,34,78,0.002,0.573,0.061,0.119,0
S132,P1821,Kids Pajama Set,Kids Wear,229.0,10,3.93,25,37,449,0.624,0.596,0.092,0.105,0
S132,P1822,Boys Cotton Shirt,Kids Wear,686.0,20,3.47,25,34,702,0.589,0.551,0.085,0.1,0
S132,P1823,Kids Pajama Set,Kids Wear,355.0,0,3.61,29,32,182,0.578,0.546,0.07,0.121,0
S132,P1824,Kundan Choker Set,Jewellery,864.0,10,3.71,35,28,362,1.0,0.529,0.132,0.127,0
S132,P1825,Wall Hanging Clock,Home Decor,572.0,0,3.53,23,7,80,0.04,0.604,0.089,0.09,0
S132,P1826,Kids Printed Frock,Kids Wear,710.0,0,2.93,34,28,185,0.608,0.559,0.095,0.129,0
S132,P1827,Phone Ring Holder,Electronics Accessories,679.0,25,3.8,26,31,332,0.275,0.664,0.094,0.121,0
S132,P1828,Ceramic Planter,Home Decor,2155.0,5,4.2,29,0,183,0.0,0.625,0.088,0.112,0
S132,P1829,Kundan Choker Set,Jewellery,927.0,20,3.41,31,43,1156,0.966,0.51,0.122,0.116,1
S133,P1830,Ceramic Planter,Home Decor,807.0,15,4.12,51,27,328,0.0,0.631,0.077,0.115,0
S133,P1831,Kundan Choker Set,Jewellery,626.0,0,4.19,42,44,479,1.0,0.542,0.12,0.119,1
S133,P1832,Kids Pajama Set,Kids Wear,939.0,10,4.3,52,37,121,0.608,0.57,0.069,0.122,0
S133,P1833,Kids Pajama Set,Kids Wear,993.0,25,3.31,50,40,404,0.606,0.563,0.075,0.111,0
S133,P1834,Printed A-line Kurti,Kurtis,1027.0,10,4.35,41,28,162,0.671,0.574,0.118,0.151,0
S133,P1835,Beaded Bracelet,Jewellery,250.0,10,4.15,48,64,808,0.991,0.517,0.134,0.109,1
S133,P1836,Floral Anarkali Kurti,Kurtis,897.0,15,4.34,38,41,369,0.649,0.605,0.105,0.151,1
S133,P1837,Bluetooth Neckband,Electronics Accessories,629.0,25,3.47,53,50,267,0.278,0.616,0.107,0.108,1
S133,P1838,LED Fairy Lights,Home Decor,476.0,0,3.92,40,15,248,0.022,0.63,0.07,0.101,0
S133,P1839,Beaded Bracelet,Jewellery,536.0,0,4.06,37,50,75,1.0,0.514,0.133,0.134,1
S133,P1840,Kids Casual Sneakers,Footwear,382.0,15,3.52,56,40,448,0.235,0.398,0.131,0.136,0
S133,P1841,Cotton Straight Kurti,Kurtis,412.0,0,4.36,46,45,192,0.686,0.585,0.116,0.157,1
S133,P1842,Printed A-line Kurti,Kurtis,816.0,10,4.57,32,45,279,0.696,0.566,0.105,0.137,1
S133,P1843,Kundan Choker Set,Jewellery,298.0,15,3.96,43,68,1055,0.963,0.52,0.13,0.136,1
S133,P1844,Oxidised Silver Jhumkas,Jewellery,1335.0,5,4.26,42,28,1072,1.0,0.495,0.137,0.132,0
S133,P1845,Bluetooth Neckband,Electronics Accessories,834.0,5,4.1,49,16,308,0.198,0.633,0.127,0.119,0
S133,P1846,Cotton Straight Kurti,Kurtis,736.0,10,4.55,47,40,114,0.66,0.544,0.11,0.132,0
S133,P1847,Girls Party Dress,Kids Wear,1467.0,0,3.77,35,5,250,0.616,0.531,0.073,0.103,0
S133,P1848,Wall Hanging Clock,Home Decor,380.0,0,4.75,37,33,128,0.012,0.633,0.074,0.082,0
S133,P1849,Floral Anarkali Kurti,Kurtis,438.0,0,4.29,37,46,612,0.665,0.573,0.123,0.155,1
S133,P1850,Girls Party Dress,Kids Wear,539.0,0,3.26,49,28,358,0.538,0.558,0.086,0.112,0
S133,P1851,Kundan Choker Set,Jewellery,586.0,5,3.91,35,52,231,1.0,0.502,0.131,0.126,1
S133,P1852,Beaded Bracelet,Jewellery,835.0,0,3.66,43,34,67,0.989,0.523,0.126,0.116,0
S133,P1853,Men's Running Shoes,Footwear,701.0,20,3.59,35,32,337,0.203,0.383,0.125,0.126,0
S133,P1854,Kids Printed Frock,Kids Wear,748.0,15,3.69,42,36,676,0.617,0.596,0.09,0.128,0
S133,P1855,Printed A-line Kurti,Kurtis,917.0,0,3.62,37,25,946,0.717,0.564,0.116,0.15,0
S133,P1856,Beaded Bracelet,Jewellery,488.0,10,3.88,29,58,470,0.99,0.49,0.129,0.13,1
S133,P1857,Kids Casual Sneakers,Footwear,393.0,5,4.13,39,38,314,0.218,0.374,0.114,0.135,0
S133,P1858,Cotton Cushion Cover,Home Decor,1540.0,5,3.82,35,0,300,0.04,0.606,0.063,0.112,0
S133,P1859,Men's Running Shoes,Footwear,907.0,5,3.99,45,16,235,0.236,0.388,0.101,0.13,0
S133,P1860,Girls Party Dress,Kids Wear,249.0,5,4.59,42,60,396,0.644,0.53,0.075,0.121,1
S133,P1861,Kids Casual Sneakers,Footwear,1167.0,25,3.16,33,20,365,0.208,0.346,0.124,0.109,0
S133,P1862,Bluetooth Neckband,Electronics Accessories,892.0,10,4.51,40,24,256,0.204,0.632,0.125,0.137,0
S133,P1863,Bluetooth Neckband,Electronics Accessories,1037.0,5,4.38,41,15,427,0.293,0.66,0.116,0.114,0
S133,P1864,Beaded Bracelet,Jewellery,324.0,0,4.26,36,58,103,1.0,0.537,0.14,0.13,1
S133,P1865,Pearl Drop Earrings,Jewellery,949.0,0,3.94,32,32,608,0.955,0.517,0.129,0.131,0
S133,P1866,Embroidered Kurti Set,Kurtis,774.0,5,4.09,35,33,71,0.665,0.549,0.119,0.137,0
S133,P1867,Bluetooth Neckband,Electronics Accessories,1397.0,0,4.35,33,0,298,0.221,0.666,0.112,0.113,0
S133,P1868,Bluetooth Neckband,Electronics Accessories,527.0,5,3.76,52,31,251,0.277,0.641,0.114,0.117,0
S133,P1869,Cotton Cushion Cover,Home Decor,1040.0,0,3.57,40,0,181,0.023,0.552,0.075,0.092,0
S133,P1870,Floral Anarkali Kurti,Kurtis,1341.0,15,3.72,43,13,383,0.653,0.555,0.117,0.151,0
S133,P1871,Cotton Cushion Cover,Home Decor,1429.0,0,3.8,53,0,132,0.006,0.6,0.072,0.097,0
S133,P1872,Girls Party Dress,Kids Wear,841.0,5,4.32,50,40,88,0.611,0.542,0.07,0.12,1
S133,P1873,Men's Running Shoes,Footwear,555.0,5,3.52,36,26,442,0.19,0.391,0.127,0.133,0
S133,P1874,Oxidised Silver Jhumkas,Jewellery,722.0,20,4.58,54,67,528,1.0,0.514,0.122,0.117,1
S133,P1875,Men's Running Shoes,Footwear,647.0,0,3.97,21,21,182,0.157,0.386,0.11,0.126,0
S133,P1876,Girls Party Dress,Kids Wear,442.0,20,4.13,47,61,673,0.612,0.591,0.088,0.108,1
S133,P1877,Printed A-line Kurti,Kurtis,688.0,5,4.62,56,44,246,0.689,0.589,0.113,0.152,1
S133,P1878,Kids Casual Sneakers,Footwear,915.0,15,4.18,47,19,76,0.205,0.392,0.117,0.108,0
S133,P1879,Beaded Bracelet,Jewellery,477.0,15,3.45,44,57,848,0.975,0.521,0.153,0.131,1
S133,P1880,Girls Party Dress,Kids Wear,596.0,0,4.27,38,32,192,0.532,0.553,0.085,0.12,0
S133,P1881,Printed A-line Kurti,Kurtis,561.0,5,4.0,55,44,214,0.666,0.57,0.107,0.151,1
S133,P1882,Pearl Drop Earrings,Jewellery,1592.0,10,4.07,46,16,574,0.968,0.5,0.149,0.127,0
S133,P1883,Women's Flat Sandals,Footwear,370.0,0,4.28,37,34,454,0.206,0.395,0.115,0.115,0
S133,P1884,Kids Casual Sneakers,Footwear,770.0,25,3.92,42,39,343,0.171,0.411,0.127,0.112,1
S133,P1885,Oxidised Silver Jhumkas,Jewellery,524.0,10,3.67,29,48,1054,1.0,0.509,0.129,0.124,1
S133,P1886,Kids Printed Frock,Kids Wear,961.0,0,3.72,39,27,658,0.567,0.58,0.087,0.115,0
S133,P1887,Women's Flat Sandals,Footwear,2336.0,20,4.32,40,0,228,0.174,0.407,0.104,0.123,0
S133,P1888,Kids Printed Frock,Kids Wear,595.0,20,3.71,45,58,679,0.581,0.578,0.082,0.117,1
S133,P1889,Floral Anarkali Kurti,Kurtis,874.0,0,3.62,38,26,56,0.664,0.585,0.114,0.143,0
S133,P1890,Beaded Bracelet,Jewellery,482.0,5,4.21,42,53,1067,0.948,0.516,0.12,0.133,1
S133,P1891,Kids Printed Frock,Kids Wear,254.0,0,4.47,42,54,406,0.612,0.566,0.078,0.112,1
S133,P1892,Cotton Straight Kurti,Kurtis,1003.0,5,4.31,49,24,1333,0.685,0.595,0.11,0.134,0
S133,P1893,Embroidered Kurti Set,Kurtis,303.0,5,3.8,41,54,642,0.731,0.56,0.108,0.141,1
S133,P1894,Men's Running Shoes,Footwear,892.0,0,3.24,41,12,123,0.189,0.392,0.119,0.113,0
S133,P1895,Wireless Mouse,Electronics Accessories,498.0,0,4.13,45,28,713,0.274,0.654,0.105,0.116,0
S133,P1896,Oxidised Silver Jhumkas,Jewellery,456.0,20,4.3,37,62,990,0.954,0.531,0.122,0.12,1
S134,P1897,Girls Party Dress,Kids Wear,876.0,10,3.29,30,27,182,0.629,0.545,0.08,0.107,0
S134,P1898,Boys Cotton Shirt,Kids Wear,391.0,0,3.52,37,36,347,0.626,0.578,0.064,0.111,0
S134,P1899,USB Cable 3-pack,Electronics Accessories,736.0,0,3.16,29,14,122,0.233,0.656,0.108,0.125,0
S134,P1900,Cotton Cushion Cover,Home Decor,542.0,20,3.75,45,27,231,0.0,0.634,0.082,0.11,0
S134,P1901,Cotton Straight Kurti,Kurtis,451.0,5,2.71,37,38,396,0.618,0.576,0.11,0.151,1
S134,P1902,Cotton Straight Kurti,Kurtis,1042.0,5,4.29,46,28,318,0.712,0.604,0.103,0.146,0
S134,P1903,Kundan Choker Set,Jewellery,289.0,25,4.63,37,74,1072,0.979,0.53,0.136,0.123,1
S134,P1904,Beaded Bracelet,Jewellery,686.0,0,4.17,45,34,373,0.905,0.501,0.128,0.133,0
S134,P1905,Wireless Mouse,Electronics Accessories,1538.0,10,4.05,43,0,347,0.249,0.642,0.123,0.098,0
S134,P1906,Wall Hanging Clock,Home Decor,478.0,20,3.57,35,39,402,0.0,0.598,0.071,0.116,0
S134,P1907,Kids Printed Frock,Kids Wear,1001.0,10,4.79,37,40,38,0.623,0.567,0.088,0.117,0
S134,P1908,Boys Cotton Shirt,Kids Wear,504.0,0,3.8,32,31,477,0.582,0.602,0.07,0.112,0
S134,P1909,Kundan Choker Set,Jewellery,616.0,0,3.69,37,34,626,0.985,0.525,0.14,0.126,0
S134,P1910,Oxidised Silver Jhumkas,Jewellery,1651.0,0,4.12,39,0,510,1.0,0.533,0.132,0.127,0
S134,P1911,Floral Anarkali Kurti,Kurtis,319.0,10,3.78,27,54,518,0.673,0.599,0.114,0.131,1
S134,P1912,Kundan Choker Set,Jewellery,365.0,25,4.06,40,77,369,1.0,0.536,0.13,0.131,1
S134,P1913,Oxidised Silver Jhumkas,Jewellery,286.0,0,4.0,28,54,641,1.0,0.509,0.132,0.119,1
S134,P1914,Phone Ring Holder,Electronics Accessories,470.0,15,4.23,31,38,719,0.263,0.678,0.106,0.115,0
S134,P1915,Pearl Drop Earrings,Jewellery,788.0,10,3.71,28,39,191,1.0,0.5,0.136,0.118,0
S134,P1916,Wall Hanging Clock,Home Decor,443.0,0,4.07,32,19,356,0.0,0.599,0.071,0.105,0
S134,P1917,Women's Flat Sandals,Footwear,717.0,15,3.72,26,30,424,0.236,0.386,0.086,0.124,0
S134,P1918,Cotton Cushion Cover,Home Decor,518.0,10,4.19,29,20,900,0.0,0.603,0.081,0.092,0
S134,P1919,Printed A-line Kurti,Kurtis,658.0,20,3.64,42,49,637,0.672,0.594,0.101,0.145,1
S134,P1920,Wall Hanging Clock,Home Decor,776.0,15,4.19,30,20,182,0.011,0.605,0.073,0.102,0
S134,P1921,Girls Party Dress,Kids Wear,1217.0,0,3.95,34,14,370,0.592,0.548,0.073,0.116,0
S134,P1922,Printed A-line Kurti,Kurtis,558.0,5,4.37,29,44,208,0.634,0.607,0.098,0.136,1
S134,P1923,Bluetooth Neckband,Electronics Accessories,557.0,0,4.04,36,20,96,0.282,0.643,0.11,0.117,0
S134,P1924,Kids Casual Sneakers,Footwear,569.0,0,3.41,38,18,127,0.187,0.363,0.114,0.133,0
S134,P1925,Bluetooth Neckband,Electronics Accessories,634.0,10,4.04,35,28,263,0.259,0.711,0.106,0.133,0
S134,P1926,Women's Flat Sandals,Footwear,613.0,10,3.97,28,29,376,0.221,0.415,0.128,0.116,0
S134,P1927,Embroidered Kurti Set,Kurtis,1290.0,0,3.96,22,0,572,0.702,0.596,0.114,0.144,0
S134,P1928,Embroidered Kurti Set,Kurtis,1429.0,0,3.75,26,5,343,0.695,0.576,0.093,0.142,0
S134,P1929,Wall Hanging Clock,Home Decor,743.0,5,4.25,30,12,362,0.012,0.593,0.083,0.106,0
S134,P1930,Ethnic Juttis,Footwear,818.0,25,3.38,26,23,297,0.195,0.381,0.12,0.13,0
S134,P1931,Bluetooth Neckband,Electronics Accessories,1246.0,10,4.31,24,3,805,0.235,0.649,0.104,0.121,0
S134,P1932,Wall Hanging Clock,Home Decor,970.0,5,3.32,32,0,168,0.068,0.624,0.069,0.102,0
S134,P1933,Kids Pajama Set,Kids Wear,863.0,0,3.91,38,21,136,0.621,0.577,0.095,0.118,0
S134,P1934,Men's Running Shoes,Footwear,387.0,10,4.23,37,39,622,0.227,0.358,0.106,0.123,0
S134,P1935,LED Fairy Lights,Home Decor,451.0,0,4.09,34,25,112,0.0,0.587,0.07,0.105,0
S134,P1936,Floral Anarkali Kurti,Kurtis,867.0,5,4.13,28,35,464,0.713,0.607,0.107,0.142,0
S134,P1937,Ethnic Juttis,Footwear,1074.0,0,3.07,31,0,159,0.218,0.419,0.118,0.108,0
S134,P1938,Ceramic Planter,Home Decor,518.0,20,3.53,39,40,147,0.004,0.584,0.072,0.102,1
S134,P1939,Pearl Drop Earrings,Jewellery,1250.0,10,3.85,46,28,115,1.0,0.5,0.139,0.125,0
S134,P1940,Bluetooth Neckband,Electronics Accessories,639.0,0,3.32,31,11,129,0.249,0.649,0.12,0.122,0
S134,P1941,Printed A-line Kurti,Kurtis,1148.0,0,3.8,48,14,344,0.678,0.576,0.117,0.129,0
